strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
XMU1401,GCF_017696245.1,WP_025931480.1,MULTISPECIES: 3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus],adh_short,adh_short,1.1016676698635928e-67,224.0916290283203,1.605438232421875,1.2980875655745114e-67,223.859130859375
XMU1401,GCF_017696245.1,WP_100883495.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.003507312782851e-49,164.51051330566406,0.002899169921875,2.4308562889985565e-49,164.2365264892578
XMU1401,GCF_017696245.1,WP_100883433.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,5.194439427643825e-37,124.0047378540039,0.001007080078125,6.086955459924459e-37,123.78004455566406
XMU1401,GCF_017696245.1,WP_100884027.1,oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,7.498290267063418e-36,120.22156524658203,0.0214080810546875,4.90083806405931e-35,117.56123352050781
XMU1401,GCF_017696245.1,WP_100883485.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.2994114749758845e-26,90.07562255859375,0.00748443603515625,1.930916566628215e-26,89.51433563232422
XMU1401,GCF_017696245.1,WP_100883371.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,1.5986901364235732e-23,79.99296569824219,0.0073394775390625,2.9893520471442996e-19,66.05413818359375
XMU1401,GCF_017696245.1,WP_100883371.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,1.5986901364235732e-23,79.99296569824219,0.0073394775390625,0.012362317947427095,11.834803581237793
XMU1401,GCF_017696245.1,WP_100883196.1,enoyl-ACP reductase FabI [Prochlorococcus marinus],adh_short,adh_short,5.515723173143869e-18,61.923126220703125,0.0008087158203125,7.289181041394069e-18,61.52805709838867
XMU1401,GCF_017696245.1,WP_075449199.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,3.426475222391781e-17,59.33478546142578,0.00037384033203125,2.402297161470091e-16,56.57502746582031
XMU1401,GCF_017696245.1,WP_100883435.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.147517349225271e-16,56.73390197753906,0.01806640625,3.9482850411474617e-14,49.3449821472168
XMU1401,GCF_017696245.1,WP_245154878.1,UDP-glucose 4-epimerase GalE [Prochlorococcus marinus],adh_short,adh_short,6.039395980057341e-10,35.69077682495117,0.054668426513671875,8.783180181243567e-10,35.16002655029297
XMU1401,GCF_017696245.1,WP_100883322.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.5325860195234936e-07,27.13338851928711,0.1472034454345703,5.7175219197808054e-06,22.716480255126953
XMU1401,GCF_017696245.1,WP_100884082.1,class II fumarate hydratase [Prochlorococcus marinus],Lyase_1,Lyase_1,1.929610889601346e-94,313.3231201171875,0.009124755859375,2.441279735517154e-94,312.9875793457031
XMU1401,GCF_017696245.1,WP_100883017.1,argininosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,1.4608171001237358e-72,241.45335388183594,0.000335693359375,1.8839433329723198e-72,241.09046936035156
XMU1401,GCF_017696245.1,WP_100884081.1,adenylosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,6.144592935867422e-52,173.7068328857422,0.0117340087890625,8.480658416088808e-52,173.24716186523438
XMU1401,GCF_017696245.1,WP_025931227.1,MULTISPECIES: acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus],Biotin_carb_N,Biotin_carb_N,1.0756812182179748e-47,157.90814208984375,0.202423095703125,4.0244279268714377e-47,156.06369018554688
XMU1401,GCF_017696245.1,WP_100883200.1,NUDIX hydrolase [Prochlorococcus marinus],NUDIX,NUDIX,6.751893900267816e-15,52.072906494140625,0.012905120849609375,9.130384125032932e-15,51.6486701965332
XMU1401,GCF_017696245.1,WP_025932862.1,acetyl-CoA carboxylase biotin carboxyl carrier protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,3.0819694398151816e-23,78.240234375,0.28588104248046875,4.5559368035985866e-23,77.69636535644531
XMU1401,GCF_017696245.1,WP_100883260.1,dihydrolipoamide acetyltransferase family protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,5.067122275430058e-19,64.73258209228516,0.16461944580078125,5.067122275430058e-19,64.73258209228516
XMU1401,GCF_017696245.1,WP_100883416.1,"1,4-dihydroxy-2-naphthoyl-CoA synthase [Prochlorococcus marinus]",ECH_1,ECH_1,2.831355781526427e-67,223.43698120117188,0.000823974609375,3.545055183805022e-67,223.11715698242188
XMU1401,GCF_017696245.1,WP_100883079.1,L-aspartate oxidase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,3.8944587302700815e-88,293.1648864746094,0.38153076171875,4.610425389609013e-88,292.9234619140625
XMU1401,GCF_017696245.1,WP_100883036.1,glycine oxidase ThiO [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,1.6834631677221206e-12,44.02640151977539,0.0040130615234375,4.2569527443993866e-12,42.69929504394531
XMU1401,GCF_017696245.1,WP_100883153.1,NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.2157035397918344e-11,40.33948516845703,0.9052276611328125,1.2359198311067258e-08,31.29279136657715
XMU1401,GCF_017696245.1,WP_100884031.1,NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.2731740220403395e-09,33.715003967285156,0.4034996032714844,4.7360414751009244e-08,29.37103271484375
XMU1401,GCF_017696245.1,WP_100883984.1,dihydrolipoyl dehydrogenase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,4.057050613032442e-09,32.88632583618164,3.7758560180664062,5.4182824454528835e-05,19.296741485595703
XMU1401,GCF_017696245.1,WP_100883984.1,dihydrolipoyl dehydrogenase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,4.057050613032442e-09,32.88632583618164,3.7758560180664062,0.009645603842636205,11.883870124816895
XMU1401,GCF_017696245.1,WP_100883355.1,NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,9.500562696704998e-08,28.375167846679688,0.0065593719482421875,1.2458613406884402e-07,27.98740577697754
XMU1401,GCF_017696245.1,WP_100883229.1,phytoene desaturase family protein [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,3.623750353777301e-07,26.460050582885742,0.1500263214111328,4.6381093816299136e-06,22.813074111938477
XMU1401,GCF_017696245.1,WP_100883444.1,GMC oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,1.053276152150974e-06,24.933698654174805,2.125701904296875,1.4508098194221679e-06,24.475618362426758
XMU1401,GCF_017696245.1,WP_100883872.1,thioredoxin-disulfide reductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,1.6156008341921849e-06,24.321714401245117,2.046846389770508,3.1373146102314714e-05,20.078401565551758
XMU1401,GCF_017696245.1,WP_100884143.1,"C-3',4' desaturase CrtD [Prochlorococcus marinus]",FAD_binding_2,FAD_binding_2,2.71785866397209e-06,23.577640533447266,3.0569496154785156,4.174774851051128e-06,22.963632583618164
XMU1401,GCF_017696245.1,WP_100883804.1,carotenoid isomerase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,5.518025905862249e-06,22.564571380615234,3.9009933471679688,2.6813282260458105e-05,20.30307388305664
XMU1401,GCF_017696245.1,WP_100883554.1,"acetyl-CoA carboxylase, carboxyltransferase subunit beta [Prochlorococcus marinus]",Carboxyl_trans,Carboxyl_trans,7.436051982296983e-21,71.057373046875,0.1273345947265625,1.395622069568435e-20,70.155517578125
XMU1401,GCF_017696245.1,WP_100883366.1,acetyl-CoA carboxylase carboxyltransferase subunit alpha [Prochlorococcus marinus],Carboxyl_trans,Carboxyl_trans,2.0503904148151378e-11,39.91922378540039,0.1122894287109375,2.413993826847966e-11,39.68537139892578
XMU1401,GCF_017696245.1,WP_077142244.1,MULTISPECIES: 3-hydroxyacyl-ACP dehydratase FabZ [Prochlorococcus],MaoC_dehydratas,MaoC_dehydratas,4.862910031654608e-06,22.981435775756836,0.0055255889892578125,2.1187375837380486e-05,20.91721534729004
XMU1401,GCF_017696245.1,WP_100883650.1,methionine synthase [Prochlorococcus marinus],B12-binding,B12-binding,3.0509477245210445e-20,69.05011749267578,0.0199127197265625,1.8875717137916875e-19,66.49526977539062
