strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
MU1406,GCF_019324945.1,WP_209129863.1,3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus marinus],adh_short,adh_short,2.1679399898144772e-67,223.1216583251953,1.62689208984375,2.543107022408309e-67,222.89547729492188
MU1406,GCF_019324945.1,WP_209130004.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.735814516155022e-49,164.05838012695312,0.004058837890625,3.315292867238434e-49,163.7861328125
MU1406,GCF_019324945.1,WP_209131630.1,oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.9577388819670463e-36,122.1138916015625,0.0257415771484375,1.283298894866535e-35,119.44943237304688
MU1406,GCF_019324945.1,WP_209130170.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,4.4728753776499314e-35,117.6800537109375,0.000732421875,5.242963508892049e-35,117.45494079589844
MU1406,GCF_019324945.1,WP_209130320.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.7314333355039424e-26,89.01217651367188,0.01806640625,4.1622581020884387e-26,88.41525268554688
MU1406,GCF_019324945.1,WP_209130016.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,2.867739848831154e-23,79.15423583984375,0.00611114501953125,5.206225581725599e-19,65.25727081298828
MU1406,GCF_019324945.1,WP_209130016.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,2.867739848831154e-23,79.15423583984375,0.00611114501953125,0.012868421397545,11.767278671264648
MU1406,GCF_019324945.1,WP_025893966.1,MULTISPECIES: enoyl-ACP reductase FabI [Prochlorococcus],adh_short,adh_short,3.3870941946640487e-18,62.603477478027344,0.00095367431640625,4.4738741380908904e-18,62.20912551879883
MU1406,GCF_019324945.1,WP_209130174.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.150998955213542e-17,59.983917236328125,0.025115966796875,3.3337183446014477e-15,52.83705520629883
MU1406,GCF_019324945.1,WP_209129791.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.84108238259011e-17,59.58960723876953,0.000762939453125,3.3658911433153177e-16,56.086421966552734
MU1406,GCF_019324945.1,WP_209131368.1,UDP-glucose 4-epimerase GalE [Prochlorococcus marinus],adh_short,adh_short,5.369448467305239e-13,45.63566207885742,0.010768890380859375,8.713673542497772e-13,44.94955062866211
MU1406,GCF_019324945.1,WP_209129897.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,7.930709451571473e-08,28.768085479736328,0.10416412353515625,1.7005977516853596e-06,24.424118041992188
MU1406,GCF_019324945.1,WP_209131364.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.3974058937434338e-07,27.96535873413086,0.0315399169921875,3.097302041492927e-07,26.837474822998047
MU1406,GCF_019324945.1,WP_209131819.1,class II fumarate hydratase [Prochlorococcus marinus],Lyase_1,Lyase_1,2.766025266619335e-94,312.7986755371094,0.01263427734375,3.5123080888233526e-94,312.4579162597656
MU1406,GCF_019324945.1,WP_209129087.1,argininosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,3.8373105169835387e-73,243.34970092773438,0.0002288818359375,4.8175941345924915e-73,243.025146484375
MU1406,GCF_019324945.1,WP_209131816.1,adenylosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,5.59365530332587e-52,173.83010864257812,0.013336181640625,7.729187362748274e-52,173.36878967285156
MU1406,GCF_019324945.1,WP_025923813.1,MULTISPECIES: acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus],Biotin_carb_N,Biotin_carb_N,1.3006930945384215e-47,157.63209533691406,0.23138427734375,3.994250106316429e-47,156.06369018554688
MU1406,GCF_019324945.1,WP_209129595.1,NUDIX hydrolase [Prochlorococcus marinus],NUDIX,NUDIX,1.634761771015671e-14,50.819271087646484,0.0110626220703125,2.17374594563663e-14,50.41869354248047
MU1406,GCF_019324945.1,WP_209129117.1,acetyl-CoA carboxylase biotin carboxyl carrier protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,6.092073372536794e-23,77.2815933227539,0.39237213134765625,8.861484604625949e-23,76.76017761230469
MU1406,GCF_019324945.1,WP_209129773.1,dihydrolipoamide acetyltransferase family protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,1.8558557547482413e-19,66.1197280883789,0.1646270751953125,5.029125643477182e-19,64.73258209228516
MU1406,GCF_019324945.1,WP_209130125.1,"1,4-dihydroxy-2-naphthoyl-CoA synthase [Prochlorococcus marinus]",ECH_1,ECH_1,7.876290546661146e-67,221.97068786621094,0.0016632080078125,9.86007947175099e-67,221.65109252929688
MU1406,GCF_019324945.1,WP_209129266.1,L-aspartate oxidase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,5.518803156772571e-88,292.6554260253906,0.391021728515625,6.708097452211342e-88,292.3762512207031
MU1406,GCF_019324945.1,WP_209129478.1,NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.6409013155140953e-11,40.07758712768555,0.9756851196289062,1.7428874922765216e-08,30.79030990600586
MU1406,GCF_019324945.1,WP_209129158.1,glycine oxidase ThiO [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.8370265267765953e-11,39.9751091003418,0.0037689208984375,7.196601948909255e-11,38.64349365234375
MU1406,GCF_019324945.1,WP_209131645.1,BaiN/RdsA family NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,1.6073015145106218e-09,34.20008850097656,0.3020973205566406,4.7906452710692464e-08,29.3438663482666
